TotalEmissions,TransportationTotalEmissions,HousingTotalEmissions,FoodTotalEmissions,GoodsTotalEmissions,ServicesTotalEmissions,CensusTract
24602931.4365767,3127274.69468276,5557839.15486163,6721958.3456836,3748862.48362741,5446996.75772128,360610026022019
33102977.0595878,5200465.07798948,7807567.77527928,7863067.13334164,4731463.49150305,7500413.58147437,360610157002019
36678786.7400778,6061788.20718387,7914330.7555439,8610149.80928163,5307960.60405516,8784557.36401321,360610158012019
31257345.655134,4748217.60719715,7130376.70428853,7728428.75766066,4576466.13708842,7073856.44889924,360610161002019
21247647.8390489,2554221.52620146,4965742.01232349,6222945.66039259,3253267.55345818,4251471.08667314,360610164002019
21716799.143447,2193309.18386218,5522171.0716514,6289304.56124238,3315115.15655431,4396899.1701367,360610196002019
21302733.9788335,2025463.24739597,5450473.46987512,6209454.88596302,3276891.15771592,4340451.21788344,360610180002019
32405742.309215,5223511.38594878,7126152.17878883,8071659.86143478,4720575.45221218,7263843.43083045,360610185002019
26278342.5783329,3184542.19223299,6078806.11728896,7187849.74553153,4011937.54537299,5815206.97790648,360610190002019
26472480.2009199,3101966.96658043,6176112.5133811,7585241.52938272,4094551.95852786,5514607.23304777,360610193002019
21350348.8700911,2047577.63024241,5780352.38068166,5976553.92331294,3194635.70597092,4351229.2298832,360610194002019
22640708.4161697,2636767.21076526,5916158.03698149,5922659.67631974,3298101.73330826,4867021.75879496,360610212002019
24471483.5144339,2406359.07030088,6757007.31790641,6857932.14738807,3628825.54993157,4821359.42890697,360610224002019
24143586.2905049,2743441.74162223,6422569.86114788,6926434.6008824,3551987.38989222,4499152.69696018,360610232002019
24480473.856561,2425245.72767332,6368995.38512778,6942497.20830911,3722349.18348106,5021386.35196976,360610239002019
26518245.9658384,2875324.0758226,6617960.35503922,7333716.17755655,4026898.45991061,5664346.89750939,360610241002019
23694866.7674617,2907513.99482568,5838864.532679,6928185.06968584,3547329.74101913,4472973.42925204,360610293002019
30976768.4881113,4356978.81977427,7293912.13629928,7992267.18324482,4578370.95274236,6755239.39605055,360610191002019
24910754.5405734,5607446.18427045,5002642.45801469,5965023.07187656,3327889.30607044,5007753.52034123,360610197012019
21863713.7491817,2245287.54624449,5645179.27685954,6158019.83124816,3291194.81598073,4524032.27884877,360610206002019
24600497.6354121,2924131.45924838,6524151.63012575,6453701.24100594,3581491.37805779,5117021.92697424,360610218002019
23783976.8878888,2486602.49020952,5917413.15798226,6827816.56783456,3624045.01515902,4928099.65670343,360610283002019
23954241.8910862,2459971.24501174,5889041.02233653,7176910.25058772,3695252.75066456,4733066.62248563,360610291002019
25995936.7498027,2983835.83419139,6434937.61066461,7298995.59813319,3926468.28404721,5351699.42276627,360610295002019
36558369.6703685,7451133.41325797,6676373.87453984,9233991.41213896,5362845.00189302,7834025.96853868,360610009002019
32851824.3422425,5501487.43408792,8535726.57881358,8298301.83860708,4436510.84689157,6079797.64384234,360810361002019
34666484.5802104,6345172.2681765,8785184.01075759,8555397.95941916,4634780.7943978,6345949.5474593,360810363002019
42843921.9689571,9697798.71188861,10578907.5812966,8960128.66572864,5316067.36129973,8291019.6487435,360810371002019
32077463.1992384,3099354.85836024,8605007.96094061,9529427.78095218,4836822.46186563,6006850.13711972,360810377002019
30299203.5655289,3073574.38783524,7638707.10660688,9360396.93953507,4625877.92479979,5600647.2067519,360810379002019
29070861.5038594,2627749.11081138,7839803.03764517,8844138.94400839,4376682.1318089,5382488.27958555,360810413002019
25539671.340772,2687564.82943292,6600382.11846147,7532615.81236466,3826299.18936537,4892809.39114755,360810460002019
29494234.944778,3818851.53714759,7827910.72852284,7788047.27217326,4200218.32926943,5859207.07766488,360810479002019
42787473.3099146,11857529.6539538,9881845.37442101,8364017.59468444,4883600.72173702,7800479.96511828,360810506002019
38936812.8301598,8714442.62182157,9220919.84946848,8970025.3380981,4988743.05572199,7042681.96504967,360810511002019
36910963.629517,7866437.58721141,8992996.83791215,8222769.84861817,4722138.08083082,7106621.2749445,360810517002019
43278100.4378555,9910261.833965,10086413.6062687,9323908.23053808,5379143.9619003,8578372.8051834,360810522002019
44767443.2471716,9713178.60348266,11160399.1397181,9959308.22798958,5607143.04387107,8327414.23211016,360810530002019
36767784.1669959,7496401.632405,8412318.37588037,8892466.25092328,4957961.13395325,7008636.77383396,360810539002019
26528635.1596227,2728476.94944616,7250502.0877599,7537011.88027895,3941382.40312228,5071261.83901541,360810545002019
30486533.1652212,4244816.69465638,7972000.08766584,8071948.12381743,4329145.17183968,5868623.0872419,360810601002019
55294019.358334,13949366.1456142,13235792.5365165,11369428.9834249,6539526.02432903,10199905.6684495,360810612002019
46059471.2815519,11950590.7033928,10729792.7146525,9193342.18690997,5652709.58117716,8533036.09541947,360810630002019
43720276.1369957,11669307.5791941,9587625.90831593,9030465.21604818,5261370.97869441,8171506.45474317,360810637002019
42131708.476808,9723953.32965248,10846391.2612012,8494689.288933,5016107.79643133,8050566.80058997,360810646002019
37779485.8274629,6729666.76112341,8791749.62155006,8889689.13223077,5203141.89963793,8165238.41292076,360810707002019
35496162.3554754,5339815.14163981,8634831.42517865,8915983.30556154,5073810.04850553,7531722.43458985,360810709002019
48145154.0020581,9952372.34806514,12400456.3012725,10087157.712275,6085597.1593523,9619570.48109302,360810729002019
35957848.8024997,6231434.33447159,9351410.42213187,8424434.50368141,4846635.63797525,7103933.90423964,360810775002019
46685802.4756098,13046944.8203551,10504790.3901602,9506870.88027301,5418951.38741966,8208244.99740176,360810792002019
31831488.149179,5817126.48692812,8007864.81966256,7971064.04915213,4246641.75371788,5788791.03971835,360810803012019
25467845.8102729,3202768.82184664,6469317.1598015,6738190.07031581,3704060.29319427,5353509.46511472,360810220012019
35237063.3469033,7066915.50522072,8472924.81149221,8310516.46649849,4651752.78415014,6734953.77954172,360810243002019
51303795.9953132,12172628.9435796,11946631.1651661,11518127.7097088,6430575.22163844,9235832.95522028,360810270002019
25374107.0276715,3086667.60479721,6661309.40153451,6843867.43365582,3678351.09803412,5103911.48964986,360810278002019
26707329.2071757,3052051.063338,6698863.09594642,7265441.5079896,4001444.5820479,5689528.95785383,360810281002019
40543292.9454944,10745415.7478853,9093721.53522218,8641345.19711117,4865618.55526604,7197191.9100097,360810334012019
33685573.6665492,7287769.54675519,8034026.7998354,7787578.15266506,4316384.89264746,6259814.27464604,360810347002019
39455710.35012,9291499.70468691,9346252.62533398,8586511.7226277,4883620.07778463,7347826.21968676,360810376002019
29966395.5395524,3106341.37033506,7935984.97230969,8805693.99242806,4487893.72818727,5630481.4762923,360810399002019
38352357.8469555,8653390.09731975,9253514.16614795,8592492.12344235,4802261.32331205,7050700.13673344,360810404002019
25926492.6541621,2368625.11740486,7564687.99528057,7233076.21798056,3778130.53093497,4981972.79256111,360810439002019
48189061.5431255,12139897.5698939,11512131.8308691,10233315.7377266,5712706.14336642,8591010.26126939,360810456002019
40405753.9403013,8540161.67211336,9714154.87748929,9395136.28566874,5206263.220412,7550037.88461795,360810458002019
23953644.1207143,2359084.5568221,6322490.53881074,6991011.8827647,3612736.67038004,4668320.47193669,360810467002019
31308840.5739745,6169106.00757829,7430218.98802712,7180147.29934573,4101716.28505704,6427651.9939663,360810478002019
38849229.1097724,8068468.76159295,9259217.62202753,9117910.95938521,5093620.76796429,7310010.99880242,360810495002019
48747072.9034872,12746775.6340944,11659117.3249945,10102795.9343016,5738724.77599076,8499659.23410598,360810512002019
30677833.9103235,5936658.04701917,7637435.07978914,7092303.36402803,3996246.71223466,6015190.70725253,360811139002019
43752673.4498002,10470359.642195,10974376.6760303,8730205.314254,5226889.51137078,8350842.30595011,360811147002019
39653231.5074501,7591728.17767302,9712196.21989796,8872706.36833657,5260018.54588624,8216582.19565634,360810731002019
28872849.5749922,3173082.44996645,7775915.57194274,7798925.67363654,4230545.27926097,5894380.60018551,360810485002019
32560414.1924025,4867424.25766192,8253563.65255738,8296445.36006736,4608902.26036483,6534078.66175104,360810623002019
31411074.9719952,3690930.76179725,8192181.16228505,8352757.72178453,4658536.17703476,6516669.1490936,360810629002019
36242207.4323217,6535446.86922892,9023011.19004578,8421762.08846314,4829493.48512934,7432493.79945454,360810639002019
35878411.5191366,7301502.49877822,8531016.9675395,8329276.77090429,4744523.41095964,6972091.8709549,360810669002019
38832626.964506,10148583.7950352,8882212.60627888,7991296.74127002,4642289.55353881,7168244.26838302,360810682002019
34273232.4459693,5640879.78583875,8617116.57582263,8257997.65478266,4697182.50178429,7060055.92774091,360810695002019
36562157.8988744,7653923.71562955,8622680.57170441,8067514.85020008,4733773.83119406,7484264.93014629,360810703002019
38196201.1959875,8401622.70096571,9850979.00521819,8448033.26996109,4649996.54341646,6845569.67642604,360810182002019
39749590.7469777,7885047.69626235,10353894.2823505,9004543.76638,5071857.28029274,7434247.72169215,360810186002019
44591552.5520432,12080220.8702397,9365625.62518373,10144007.6915113,5490557.58025757,7511140.7848509,360810208002019
29624522.4486993,2950583.81793316,8175657.90545895,8628984.84758073,4400568.10375642,5468727.77397005,360810236002019
25590215.4393332,2793710.72618458,6771620.28814901,6898350.71025026,3753526.14598903,5373007.56876035,360810249002019
41360571.7634663,9281502.89056538,10303819.8864694,9661291.04468619,5117727.6103305,6996230.3314148,360810258002019
31037640.8361425,6337917.35224844,7485450.87921766,7592923.32168665,4045459.85084966,5575889.43214013,360810264002019
25106967.6777303,2512488.52015572,6801677.76345316,6987667.83769426,3730066.58657446,5075066.96985266,360810267002019
33721860.0170228,5847239.50762122,8769351.55983908,7949654.16403049,4463810.8767241,6691803.90880789,360810272002019
35515722.1389169,6117586.30294817,9432566.59743555,7957319.09846392,4659415.98659382,7348834.15347542,360810274002019
31595130.430925,8759753.07555814,6743546.48557677,7111638.07966813,3801207.73467328,5178985.05544863,360810277002019
41875565.7035303,10396792.6442199,9788287.3715069,9026212.26224439,5074164.00985016,7590109.41570894,360810330002019
27564859.7772127,3203800.10075181,6930132.96501698,7078196.54570935,4048551.01269689,6304179.15303765,360810351002019
40447974.7274357,9242013.60019183,9773854.85349503,8946184.46850719,5082753.31263769,7403168.49260392,360810358002019
34423396.5160179,8164428.31274281,8158508.9001174,7432405.0437944,4238128.78975661,6429925.46960668,360810366002019
35016162.0465571,7428815.86530519,8378462.19305127,8400543.43710947,4528296.12027197,6280044.43081918,360810373002019
28942797.7488901,2944795.81848202,7441135.07028585,8453317.96030144,4364404.60372255,5739144.29609829,360810381002019
47775430.4621806,11753700.6142597,11181275.8852294,9801444.7279946,5766492.5746389,9272516.66005797,360810398002019
27965054.1694449,2659332.34814066,7570400.85191904,8278258.15078871,4222217.25834891,5234845.5602476,360810427002019
37027941.6962235,7578348.98763582,9772222.39738688,8567393.96641048,4646081.96775562,6463894.37703472,360810440002019
24774073.7308244,2431779.27000978,6420886.72584115,7353408.83107118,3717280.7397956,4850718.16410665,360810446022019
30254973.1954444,3446671.75808069,7578964.3126956,8575235.4789583,4492204.12821013,6161897.51749966,360810454002019
39704973.4510171,7279010.06202929,10027516.2758381,9397282.8124278,5243994.54936811,7757169.75135385,360810096002019
27979546.8378687,3445589.83191784,6704649.14663364,7592792.31739485,4208350.84073645,6028164.70118592,360810111002019
35265307.1293176,5514800.0852771,9171504.359468,8805364.35135129,4890028.54242703,6883609.79079415,360810116002019
30611033.8677706,3968847.27909168,7685667.39002973,7787708.66646698,4487844.51847868,6680966.01370356,360810121002019
32768447.3838476,6501314.18971213,7303661.50074413,7936957.28832261,4502035.27184002,6524479.13322873,360810137002019
25692501.601021,2940244.83861498,6760143.75724951,6770429.18407432,3776982.04364735,5444701.77743484,360810149002019
33201047.4626245,4592254.99081765,9121354.20576431,8504862.00899525,4587538.59852667,6395037.6585206,360810154002019
28384518.3315098,4394553.91860632,7525956.31330632,7610588.12409049,3900677.94573109,4952742.02977556,360810212002019
29086952.1892247,3636643.38100591,7143165.87137796,7811895.52111553,4299560.48218186,6195686.93354345,360810220022019
24257977.3413363,2897474.528401,6221119.9397035,6174795.73847607,3535621.82284971,5428965.31190601,360810245002019
33207974.7277007,5533503.19468001,8902202.02511048,7772243.77168333,4410202.36271393,6589823.37351298,360811189002019
30139059.74464,4624405.79117524,7640938.37518107,7849198.77837917,4190380.32759019,5834136.47231433,360811159002019
28616606.7559278,4654875.57394318,7607375.34268834,7207150.5692839,3870166.05502707,5277039.21498527,360811167002019
33031786.3435465,6991538.64554383,8399181.7101384,7402917.37276133,4160776.63300268,6077371.98210025,360811171002019
41204687.1988893,9664732.51065955,10453844.0664353,8662391.31752254,4923129.51827111,7500589.78600082,360811199002019
43431232.2467945,11426340.4143618,10192822.6816642,8964551.06879737,5094713.67161952,7752804.41035165,360811207002019
39368939.9451795,9456379.13010297,9247099.56787581,8314784.40326188,4811273.9958854,7539402.84805348,360811223002019
40117923.9266558,10003052.0658625,8773983.60838435,8580690.16016363,4958131.83908831,7802066.25315704,360811301002019
45726806.7640343,11508594.8091986,11101724.9702066,9208614.105142,5429345.90504262,8478526.97444444,360811333002019
31469404.8723922,6440288.16141291,7320999.04578853,7776892.81898764,4156753.41014955,5774471.43605358,360811347002019
26650544.8191239,2830474.92267629,7252802.82835151,7077010.12838186,3897020.88543813,5593236.05427609,360810861002019
42507259.3062435,12084178.4146461,9343225.80423059,9044166.29339849,4980417.20438306,7055271.5895853,360810864002019
55616169.7171243,14944416.9573356,12871983.866741,10456587.6505059,6480721.16093994,10862460.0816018,360810928002019
37982200.8815826,9563912.91269448,8146740.07844481,8551785.27001761,4776602.73966225,6943159.8807635,360810939002019
45754051.5853434,12735898.7340327,10724892.7991763,9006551.2800092,5230209.21072741,8056499.56139774,360810945002019
45886681.1726632,13263842.8895472,9767824.1641122,8925412.18727595,5326286.0508546,8603315.88087333,360810987002019
52957274.2512107,15153189.4253153,11327650.8669071,10362331.2156065,6241409.54780529,9872693.1955765,360811113002019
48198303.8082102,12494717.0516841,11710910.6319765,9277724.02934134,5592340.16071817,9122611.93449015,360811141002019
